ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
0,66,0.05318681318681319,0,0.0,1
9,69,0.0556043956043956,0,0.0,1
14,69,0.0556043956043956,0,0.0,1
16,65,0.052380952380952375,0,0.0,1
16,100,0.08058608058608058,0,0.0,1
29,70,0.05641025641025641,0,0.0,1
33,64,0.051575091575091575,0,0.0,1
33,64,0.051575091575091575,0,0.0,1
44,64,0.051575091575091575,0,0.0,1
48,102,0.0821978021978022,0,0.0,1
48,61,0.04915750915750916,0,0.0,1
60,64,0.051575091575091575,0,0.0,1
61,63,0.05076923076923077,0,0.0,1
61,75,0.06043956043956044,0,0.0,1
61,64,0.051575091575091575,0,0.0,1
79,69,0.0556043956043956,0,0.0,1
85,64,0.051575091575091575,0,0.0,1
90,70,0.05641025641025641,0,0.0,1
96,71,0.05721611721611722,0,0.0,1
99,67,0.05399267399267399,0,0.0,1
104,70,0.05641025641025641,0,0.0,1
109,77,0.06205128205128205,0,0.0,1
109,79,0.06366300366300366,0,0.0,1
109,62,0.04996336996336996,0,0.0,1
125,64,0.051575091575091575,0,0.0,1
131,65,0.052380952380952375,0,0.0,1
131,68,0.0547985347985348,0,0.0,1
141,77,0.06205128205128205,0,0.0,1
141,62,0.04996336996336996,0,0.0,1
141,74,0.05963369963369963,0,0.0,1
141,80,0.06446886446886446,0,0.0,1
158,75,0.06043956043956044,0,0.0,1
158,64,0.051575091575091575,0,0.0,1
158,64,0.051575091575091575,0,0.0,1
174,76,0.06124542124542124,0,0.0,1
174,69,0.0556043956043956,0,0.0,1
174,62,0.04996336996336996,0,0.0,1
191,62,0.04996336996336996,0,0.0,1
196,62,0.04996336996336996,0,0.0,1
199,66,0.05318681318681319,0,0.0,1
206,66,0.05318681318681319,0,0.0,1
206,64,0.051575091575091575,0,0.0,1
206,68,0.0547985347985348,0,0.0,1
206,64,0.051575091575091575,0,0.0,1
225,71,0.05721611721611722,0,0.0,1
231,68,0.0547985347985348,0,0.0,1
231,65,0.052380952380952375,0,0.0,1
239,71,0.05721611721611722,0,0.0,1
239,77,0.06205128205128205,0,0.0,1
239,73,0.05882783882783882,0,0.0,1
256,67,0.05399267399267399,0,0.0,1
256,64,0.051575091575091575,0,0.0,1
266,74,0.05963369963369963,0,0.0,1
266,64,0.051575091575091575,0,0.0,1
272,61,0.04915750915750916,0,0.0,1
272,66,0.05318681318681319,0,0.0,1
272,64,0.051575091575091575,0,0.0,1
289,69,0.0556043956043956,0,0.0,1
296,63,0.05076923076923077,0,0.0,1
296,73,0.05882783882783882,0,0.0,1
305,62,0.04996336996336996,0,0.0,1
305,64,0.051575091575091575,0,0.0,1
305,69,0.0556043956043956,0,0.0,1
321,64,0.051575091575091575,0,0.0,1
325,80,0.06446886446886446,0,0.0,1
326,63,0.05076923076923077,0,0.0,1
326,64,0.051575091575091575,0,0.0,1
337,78,0.06285714285714286,0,0.0,1
337,64,0.051575091575091575,0,0.0,1
337,73,0.05882783882783882,0,0.0,1
354,68,0.0547985347985348,0,0.0,1
357,69,0.0556043956043956,0,0.0,1
357,64,0.051575091575091575,0,0.0,1
370,66,0.05318681318681319,0,0.0,1
370,74,0.05963369963369963,0,0.0,1
370,66,0.05318681318681319,0,0.0,1
386,70,0.05641025641025641,0,0.0,1
391,80,0.06446886446886446,0,0.0,1
392,60,0.048351648351648346,0,0.0,1
392,64,0.051575091575091575,0,0.0,1
402,66,0.05318681318681319,0,0.0,1
402,68,0.0547985347985348,0,0.0,1
402,64,0.051575091575091575,0,0.0,1
419,74,0.05963369963369963,0,0.0,1
425,62,0.04996336996336996,0,0.0,1
429,65,0.052380952380952375,0,0.0,1
436,71,0.05721611721611722,0,0.0,1
436,64,0.051575091575091575,0,0.0,1
436,64,0.051575091575091575,0,0.0,1
436,71,0.05721611721611722,0,0.0,1
451,64,0.051575091575091575,0,0.0,1
451,69,0.0556043956043956,0,0.0,1
451,70,0.05641025641025641,0,0.0,1
468,71,0.05721611721611722,0,0.0,1
468,64,0.051575091575091575,0,0.0,1
468,64,0.051575091575091575,0,0.0,1
484,110,0.08864468864468865,0,0.0,1
491,65,0.052380952380952375,0,0.0,1
496,64,0.051575091575091575,0,0.0,1
500,65,0.052380952380952375,0,0.0,1
504,78,0.06285714285714286,0,0.0,1
509,64,0.051575091575091575,0,0.0,1
510,64,0.051575091575091575,0,0.0,1
510,63,0.05076923076923077,0,0.0,1
510,83,0.06688644688644689,0,0.0,1
531,75,0.06043956043956044,0,0.0,1
531,59,0.047545787545787546,0,0.0,1
531,75,0.06043956043956044,0,0.0,1
542,70,0.05641025641025641,0,0.0,1
542,70,0.05641025641025641,0,0.0,1
542,64,0.051575091575091575,0,0.0,1
559,67,0.05399267399267399,0,0.0,1
559,80,0.06446886446886446,0,0.0,1
559,64,0.051575091575091575,0,0.0,1
575,82,0.06608058608058608,0,0.0,1
581,64,0.051575091575091575,0,0.0,1
581,74,0.05963369963369963,0,0.0,1
591,75,0.06043956043956044,0,0.0,1
591,93,0.07494505494505493,0,0.0,1
591,64,0.051575091575091575,0,0.0,1
591,103,0.083003663003663,0,0.0,1
609,75,0.06043956043956044,0,0.0,1
616,144,0.11604395604395604,0,0.0,1
616,182,0.14666666666666667,0,0.0,1
624,146,0.11765567765567764,0,0.0,1
624,64,0.051575091575091575,0,0.0,1
624,112,0.09025641025641025,0,0.0,1
639,140,0.11282051282051282,0,0.0,1
639,193,0.1555311355311355,0,0.0,1
639,106,0.08542124542124542,0,0.0,1
656,112,0.09025641025641025,0,0.0,1
656,429,0.3457142857142857,0,0.0,1
656,466,0.3755311355311355,0,0.0,1
672,149,0.12007326007326008,0,0.0,1
672,81,0.06527472527472526,0,0.0,1
672,114,0.09186813186813186,0,0.0,1
672,447,0.3602197802197802,0,0.0,1
689,503,0.40534798534798533,0,0.0,1
689,1173,0.9452747252747251,0,0.0,1
689,613,0.49399267399267394,0,0.0,1
704,51,0.0410989010989011,0,0.0,1
709,271,0.21838827838827837,0,0.0,1
715,451,0.36344322344322344,0,0.0,1
721,749,0.6035897435897435,0,0.0,1
721,85,0.06849816849816849,0,0.0,1
721,1065,0.8582417582417583,0,0.0,1
721,144,0.11604395604395604,0,0.0,1
737,232,0.18695970695970696,0,0.0,1
737,107,0.08622710622710622,0,0.0,1
737,144,0.11604395604395604,0,0.0,1
753,61,0.04915750915750916,0,0.0,1
753,1011,0.8147252747252747,0,0.0,1
753,1067,0.8598534798534798,0,0.0,1
