ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
0,35,0.028205128205128206,0,0.0,1
16,44,0.03545787545787545,0,0.0,1
16,41,0.03304029304029304,0,0.0,1
16,30,0.024175824175824173,0,0.0,1
32,45,0.03626373626373627,0,0.0,1
37,33,0.026593406593406595,0,0.0,1
38,38,0.03062271062271062,0,0.0,1
38,42,0.033846153846153845,0,0.0,1
55,34,0.0273992673992674,0,0.0,1
57,30,0.024175824175824173,0,0.0,1
61,32,0.025787545787545788,0,0.0,1
61,39,0.03142857142857143,0,0.0,1
72,45,0.03626373626373627,0,0.0,1
72,42,0.033846153846153845,0,0.0,1
72,40,0.03223443223443223,0,0.0,1
88,38,0.03062271062271062,0,0.0,1
91,48,0.03868131868131868,0,0.0,1
91,31,0.02498168498168498,0,0.0,1
104,44,0.03545787545787545,0,0.0,1
108,42,0.033846153846153845,0,0.0,1
113,42,0.033846153846153845,0,0.0,1
118,43,0.03465201465201465,0,0.0,1
123,41,0.03304029304029304,0,0.0,1
127,32,0.025787545787545788,0,0.0,1
133,48,0.03868131868131868,0,0.0,1
137,27,0.02175824175824176,0,0.0,1
139,36,0.02901098901098901,0,0.0,1
139,35,0.028205128205128206,0,0.0,1
139,35,0.028205128205128206,0,0.0,1
160,35,0.028205128205128206,0,0.0,1
165,35,0.028205128205128206,0,0.0,1
165,30,0.024175824175824173,0,0.0,1
172,37,0.029816849816849816,0,0.0,1
173,39,0.03142857142857143,0,0.0,1
173,29,0.02336996336996337,0,0.0,1
188,27,0.02175824175824176,0,0.0,1
188,39,0.03142857142857143,0,0.0,1
188,37,0.029816849816849816,0,0.0,1
204,30,0.024175824175824173,0,0.0,1
204,43,0.03465201465201465,0,0.0,1
204,30,0.024175824175824173,0,0.0,1
204,45,0.03626373626373627,0,0.0,1
225,31,0.02498168498168498,0,0.0,1
229,37,0.029816849816849816,0,0.0,1
229,28,0.022564102564102562,0,0.0,1
237,34,0.0273992673992674,0,0.0,1
237,29,0.02336996336996337,0,0.0,1
237,31,0.02498168498168498,0,0.0,1
253,35,0.028205128205128206,0,0.0,1
253,34,0.0273992673992674,0,0.0,1
253,38,0.03062271062271062,0,0.0,1
269,31,0.02498168498168498,0,0.0,1
269,43,0.03465201465201465,0,0.0,1
269,42,0.033846153846153845,0,0.0,1
285,27,0.02175824175824176,0,0.0,1
288,32,0.025787545787545788,0,0.0,1
295,32,0.025787545787545788,0,0.0,1
300,37,0.029816849816849816,0,0.0,1
302,29,0.02336996336996337,0,0.0,1
305,34,0.0273992673992674,0,0.0,1
305,33,0.026593406593406595,0,0.0,1
305,36,0.02901098901098901,0,0.0,1
325,30,0.024175824175824173,0,0.0,1
330,34,0.0273992673992674,0,0.0,1
330,31,0.02498168498168498,0,0.0,1
337,39,0.03142857142857143,0,0.0,1
345,37,0.029816849816849816,0,0.0,1
348,37,0.029816849816849816,0,0.0,1
354,38,0.03062271062271062,0,0.0,1
360,38,0.03062271062271062,0,0.0,1
364,35,0.028205128205128206,0,0.0,1
364,32,0.025787545787545788,0,0.0,1
370,37,0.029816849816849816,0,0.0,1
370,28,0.022564102564102562,0,0.0,1
370,32,0.025787545787545788,0,0.0,1
387,26,0.02095238095238095,0,0.0,1
387,29,0.02336996336996337,0,0.0,1
387,28,0.022564102564102562,0,0.0,1
404,30,0.024175824175824173,0,0.0,1
410,36,0.02901098901098901,0,0.0,1
414,29,0.02336996336996337,0,0.0,1
419,36,0.02901098901098901,0,0.0,1
425,29,0.02336996336996337,0,0.0,1
425,32,0.025787545787545788,0,0.0,1
425,43,0.03465201465201465,0,0.0,1
435,33,0.026593406593406595,0,0.0,1
435,28,0.022564102564102562,0,0.0,1
435,51,0.0410989010989011,0,0.0,1
452,23,0.018534798534798533,0,0.0,1
452,39,0.03142857142857143,0,0.0,1
452,37,0.029816849816849816,0,0.0,1
468,35,0.028205128205128206,0,0.0,1
468,33,0.026593406593406595,0,0.0,1
468,38,0.03062271062271062,0,0.0,1
484,23,0.018534798534798533,0,0.0,1
487,38,0.03062271062271062,0,0.0,1
494,41,0.03304029304029304,0,0.0,1
494,35,0.028205128205128206,0,0.0,1
501,26,0.02095238095238095,0,0.0,1
501,28,0.022564102564102562,0,0.0,1
501,37,0.029816849816849816,0,0.0,1
517,34,0.0273992673992674,0,0.0,1
517,46,0.03706959706959707,0,0.0,1
517,24,0.01934065934065934,0,0.0,1
534,25,0.020146520146520144,0,0.0,1
534,47,0.037875457875457874,0,0.0,1
534,26,0.02095238095238095,0,0.0,1
550,33,0.026593406593406595,0,0.0,1
554,25,0.020146520146520144,0,0.0,1
560,37,0.029816849816849816,0,0.0,1
560,37,0.029816849816849816,0,0.0,1
566,37,0.029816849816849816,0,0.0,1
566,30,0.024175824175824173,0,0.0,1
566,41,0.03304029304029304,0,0.0,1
583,23,0.018534798534798533,0,0.0,1
583,27,0.02175824175824176,0,0.0,1
583,42,0.033846153846153845,0,0.0,1
599,23,0.018534798534798533,0,0.0,1
604,34,0.0273992673992674,0,0.0,1
610,23,0.018534798534798533,0,0.0,1
615,34,0.0273992673992674,0,0.0,1
619,53,0.04271062271062271,0,0.0,1
621,23,0.018534798534798533,0,0.0,1
621,33,0.026593406593406595,0,0.0,1
635,32,0.025787545787545788,0,0.0,1
636,30,0.024175824175824173,0,0.0,1
636,26,0.02095238095238095,0,0.0,1
648,31,0.02498168498168498,0,0.0,1
648,27,0.02175824175824176,0,0.0,1
648,29,0.02336996336996337,0,0.0,1
664,27,0.02175824175824176,0,0.0,1
669,33,0.026593406593406595,0,0.0,1
675,31,0.02498168498168498,0,0.0,1
675,37,0.029816849816849816,0,0.0,1
685,29,0.02336996336996337,0,0.0,1
687,19,0.01531135531135531,0,0.0,1
687,26,0.02095238095238095,0,0.0,1
698,42,0.033846153846153845,0,0.0,1
698,48,0.03868131868131868,0,0.0,1
698,19,0.01531135531135531,0,0.0,1
714,25,0.020146520146520144,0,0.0,1
719,28,0.022564102564102562,0,0.0,1
725,25,0.020146520146520144,0,0.0,1
725,32,0.025787545787545788,0,0.0,1
735,33,0.026593406593406595,0,0.0,1
735,23,0.018534798534798533,0,0.0,1
735,23,0.018534798534798533,0,0.0,1
748,30,0.024175824175824173,0,0.0,1
748,19,0.01531135531135531,0,0.0,1
748,45,0.03626373626373627,0,0.0,1
764,36,0.02901098901098901,0,0.0,1
764,32,0.025787545787545788,0,0.0,1
764,27,0.02175824175824176,0,0.0,1
780,47,0.037875457875457874,0,0.0,1
785,51,0.0410989010989011,0,0.0,1
787,29,0.02336996336996337,0,0.0,1
787,27,0.02175824175824176,0,0.0,1
797,29,0.02336996336996337,0,0.0,1
797,23,0.018534798534798533,0,0.0,1
797,33,0.026593406593406595,0,0.0,1
813,24,0.01934065934065934,0,0.0,1
813,26,0.02095238095238095,0,0.0,1
813,34,0.0273992673992674,0,0.0,1
830,19,0.01531135531135531,0,0.0,1
834,35,0.028205128205128206,0,0.0,1
838,17,0.0136996336996337,0,0.0,1
845,21,0.016923076923076923,0,0.0,1
848,21,0.016923076923076923,0,0.0,1
854,30,0.024175824175824173,0,0.0,1
854,33,0.026593406593406595,0,0.0,1
854,17,0.0136996336996337,0,0.0,1
854,18,0.014505494505494505,0,0.0,1
875,34,0.0273992673992674,0,0.0,1
878,21,0.016923076923076923,0,0.0,1
878,23,0.018534798534798533,0,0.0,1
888,21,0.016923076923076923,0,0.0,1
888,27,0.02175824175824176,0,0.0,1
888,29,0.02336996336996337,0,0.0,1
902,23,0.018534798534798533,0,0.0,1
902,26,0.02095238095238095,0,0.0,1
902,42,0.033846153846153845,0,0.0,1
918,19,0.01531135531135531,0,0.0,1
925,26,0.02095238095238095,0,0.0,1
929,31,0.02498168498168498,0,0.0,1
935,23,0.018534798534798533,0,0.0,1
935,28,0.022564102564102562,0,0.0,1
935,19,0.01531135531135531,0,0.0,1
935,23,0.018534798534798533,0,0.0,1
954,25,0.020146520146520144,0,0.0,1
960,19,0.01531135531135531,0,0.0,1
960,27,0.02175824175824176,0,0.0,1
968,16,0.012893772893772894,0,0.0,1
975,20,0.016117216117216115,0,0.0,1
978,39,0.03142857142857143,0,0.0,1
984,28,0.022564102564102562,0,0.0,1
987,27,0.02175824175824176,0,0.0,1
987,25,0.020146520146520144,0,0.0,1
987,31,0.02498168498168498,0,0.0,1
1000,16,0.012893772893772894,0,0.0,1
1000,19,0.01531135531135531,0,0.0,1
1000,25,0.020146520146520144,0,0.0,1
1017,25,0.020146520146520144,0,0.0,1
1017,18,0.014505494505494505,0,0.0,1
1017,23,0.018534798534798533,0,0.0,1
1033,26,0.02095238095238095,0,0.0,1
1038,31,0.02498168498168498,0,0.0,1
1038,27,0.02175824175824176,0,0.0,1
1050,22,0.017728937728937726,0,0.0,1
1050,45,0.03626373626373627,0,0.0,1
