ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
7,0,0.0,0,0.0,1
13,0,0.0,0,0.0,1
14,0,0.0,0,0.0,1
14,0,0.0,0,0.0,1
27,0,0.0,0,0.0,1
31,0,0.0,0,0.0,1
31,0,0.0,0,0.0,1
42,0,0.0,0,0.0,1
45,0,0.0,0,0.0,1
45,0,0.0,0,0.0,1
45,0,0.0,0,0.0,1
59,0,0.0,0,0.0,1
59,0,0.0,0,0.0,1
74,0,0.0,0,0.0,1
78,0,0.0,0,0.0,1
83,0,0.0,0,0.0,1
88,0,0.0,0,0.0,1
93,0,0.0,0,0.0,1
100,0,0.0,0,0.0,1
105,0,0.0,0,0.0,1
107,0,0.0,0,0.0,1
108,0,0.0,0,0.0,1
108,0,0.0,0,0.0,1
124,0,0.0,0,0.0,1
130,0,0.0,0,0.0,1
134,0,0.0,0,0.0,1
134,0,0.0,0,0.0,1
145,0,0.0,0,0.0,1
149,0,0.0,0,0.0,1
149,31,0.02498168498168498,0,0.0,1
157,5,0.004029304029304029,0,0.0,1
165,7,0.005641025641025641,0,0.0,1
168,0,0.0,0,0.0,1
174,0,0.0,0,0.0,1
174,0,0.0,0,0.0,1
174,0,0.0,0,0.0,1
174,31,0.02498168498168498,0,0.0,1
195,0,0.0,0,0.0,1
199,39,0.03142857142857143,0,0.0,1
199,0,0.0,0,0.0,1
208,0,0.0,0,0.0,1
215,0,0.0,0,0.0,1
215,3,0.0024175824175824176,0,0.0,1
223,0,0.0,0,0.0,1
223,0,0.0,0,0.0,1
223,0,0.0,0,0.0,1
223,0,0.0,0,0.0,1
239,0,0.0,0,0.0,1
239,0,0.0,0,0.0,1
239,0,0.0,0,0.0,1
257,0,0.0,0,0.0,1
257,0,0.0,0,0.0,1
257,0,0.0,0,0.0,1
271,0,0.0,0,0.0,1
271,0,0.0,0,0.0,1
271,1,0.0008058608058608059,0,0.0,1
288,0,0.0,0,0.0,1
293,0,0.0,0,0.0,1
293,0,0.0,0,0.0,1
293,0,0.0,0,0.0,1
304,0,0.0,0,0.0,1
304,0,0.0,0,0.0,1
320,0,0.0,0,0.0,1
325,0,0.0,0,0.0,1
329,0,0.0,0,0.0,1
329,0,0.0,0,0.0,1
339,0,0.0,0,0.0,1
341,0,0.0,0,0.0,1
341,0,0.0,0,0.0,1
353,0,0.0,0,0.0,1
353,0,0.0,0,0.0,1
353,0,0.0,0,0.0,1
369,0,0.0,0,0.0,1
369,0,0.0,0,0.0,1
369,0,0.0,0,0.0,1
369,0,0.0,0,0.0,1
388,81,0.06527472527472526,0,0.0,1
393,0,0.0,0,0.0,1
398,0,0.0,0,0.0,1
403,0,0.0,0,0.0,1
408,7,0.005641025641025641,0,0.0,1
412,48,0.03868131868131868,0,0.0,1
412,0,0.0,0,0.0,1
424,5,0.004029304029304029,0,0.0,1
424,0,0.0,0,0.0,1
424,29,0.02336996336996337,0,0.0,1
424,0,0.0,0,0.0,1
441,9,0.007252747252747252,0,0.0,1
441,85,0.06849816849816849,0,0.0,1
441,100,0.08058608058608058,0,0.0,1
458,0,0.0,0,0.0,1
465,12,0.00967032967032967,0,0.0,1
465,92,0.07413919413919413,0,0.0,1
474,0,0.0,0,0.0,1
480,267,0.21516483516483517,0,0.0,1
484,162,0.13054945054945052,0,0.0,1
484,16,0.012893772893772894,0,0.0,1
490,1,0.0008058608058608059,0,0.0,1
490,226,0.1821245421245421,0,0.0,1
490,0,0.0,0,0.0,1
506,302,0.24336996336996336,0,0.0,1
506,335,0.26996336996336995,0,0.0,1
506,138,0.1112087912087912,0,0.0,1
523,681,0.5487912087912087,0,0.0,1
526,101,0.08139194139194139,0,0.0,1
526,127,0.10234432234432234,0,0.0,1
526,146,0.11765567765567764,0,0.0,1
541,471,0.3795604395604395,0,0.0,1
541,79,0.06366300366300366,0,0.0,1
555,452,0.3642490842490842,0,0.0,1
555,506,0.40776556776556777,0,0.0,1
555,0,0.0,0,0.0,1
555,475,0.38278388278388276,0,0.0,1
574,43,0.03465201465201465,0,0.0,1
580,251,0.20227106227106226,0,0.0,1
580,237,0.190989010989011,0,0.0,1
588,24,0.01934065934065934,0,0.0,1
588,210,0.1692307692307692,0,0.0,1
588,121,0.0975091575091575,0,0.0,1
605,181,0.14586080586080585,0,0.0,1
608,288,0.23208791208791207,0,0.0,1
615,139,0.112014652014652,0,0.0,1
615,849,0.6841758241758242,0,0.0,1
620,144,0.11604395604395604,0,0.0,1
620,222,0.1789010989010989,0,0.0,1
620,318,0.2562637362637363,0,0.0,1
637,95,0.07655677655677656,0,0.0,1
645,306,0.24659340659340656,0,0.0,1
648,272,0.2191941391941392,0,0.0,1
653,381,0.307032967032967,0,0.0,1
658,151,0.12168498168498168,0,0.0,1
658,10,0.008058608058608058,0,0.0,1
670,0,0.0,0,0.0,1
670,0,0.0,0,0.0,1
670,326,0.2627106227106227,0,0.0,1
670,0,0.0,0,0.0,1
686,63,0.05076923076923077,0,0.0,1
686,16,0.012893772893772894,0,0.0,1
686,181,0.14586080586080585,0,0.0,1
703,290,0.23369963369963367,0,0.0,1
708,0,0.0,0,0.0,1
714,179,0.14424908424908423,0,0.0,1
719,14,0.011282051282051281,0,0.0,1
725,33,0.026593406593406595,0,0.0,1
730,189,0.1523076923076923,0,0.0,1
735,138,0.1112087912087912,0,0.0,1
739,177,0.14263736263736262,0,0.0,1
741,207,0.1668131868131868,0,0.0,1
741,165,0.13296703296703297,0,0.0,1
752,64,0.051575091575091575,0,0.0,1
752,90,0.07252747252747253,0,0.0,1
752,0,0.0,0,0.0,1
768,417,0.33604395604395604,0,0.0,1
768,4,0.0032234432234432234,0,0.0,1
768,0,0.0,0,0.0,1
785,436,0.35135531135531134,0,0.0,1
788,0,0.0,0,0.0,1
788,0,0.0,0,0.0,1
788,194,0.15633699633699633,0,0.0,1
805,43,0.03465201465201465,0,0.0,1
805,198,0.15956043956043955,0,0.0,1
805,7,0.005641025641025641,0,0.0,1
817,130,0.10476190476190475,0,0.0,1
817,199,0.16036630036630037,0,0.0,1
817,35,0.028205128205128206,0,0.0,1
833,51,0.0410989010989011,0,0.0,1
838,43,0.03465201465201465,0,0.0,1
844,92,0.07413919413919413,0,0.0,1
850,205,0.1652014652014652,0,0.0,1
855,158,0.12732600732600732,0,0.0,1
855,49,0.03948717948717949,0,0.0,1
855,480,0.38681318681318677,0,0.0,1
866,149,0.12007326007326008,0,0.0,1
866,299,0.24095238095238095,0,0.0,1
866,1224,0.9863736263736262,0,0.0,1
883,85,0.06849816849816849,0,0.0,1
883,176,0.1418315018315018,0,0.0,1
883,170,0.13699633699633698,0,0.0,1
900,0,0.0,0,0.0,1
900,86,0.0693040293040293,0,0.0,1
900,14,0.011282051282051281,0,0.0,1
900,351,0.28285714285714286,0,0.0,1
920,171,0.1378021978021978,0,0.0,1
924,30,0.024175824175824173,0,0.0,1
930,401,0.3231501831501831,0,0.0,1
935,0,0.0,0,0.0,1
938,130,0.10476190476190475,0,0.0,1
943,1239,0.9984615384615383,0,0.0,1
943,0,0.0,0,0.0,1
943,279,0.2248351648351648,0,0.0,1
943,408,0.3287912087912088,0,0.0,1
965,959,0.7728205128205128,0,0.0,1
965,141,0.11362637362637362,0,0.0,1
975,208,0.1676190476190476,0,0.0,1
980,1102,0.8880586080586079,0,0.0,1
980,0,0.0,0,0.0,1
980,28,0.022564102564102562,0,0.0,1
995,11,0.008864468864468863,0,0.0,1
999,147,0.11846153846153845,0,0.0,1
999,298,0.24014652014652016,0,0.0,1
1007,0,0.0,0,0.0,1
1007,278,0.224029304029304,0,0.0,1
1007,0,0.0,0,0.0,1
1007,85,0.06849816849816849,0,0.0,1
1026,298,0.24014652014652016,0,0.0,1
1026,890,0.7172161172161172,0,0.0,1
1039,809,0.6519413919413919,0,0.0,1
1041,170,0.13699633699633698,0,0.0,1
1041,155,0.1249084249084249,0,0.0,1
1055,310,0.2498168498168498,0,0.0,1
1055,247,0.19904761904761903,0,0.0,1
1055,309,0.24901098901098898,0,0.0,1
1055,112,0.09025641025641025,0,0.0,1
1071,50,0.04029304029304029,0,0.0,1
1071,243,0.1958241758241758,0,0.0,1
1071,0,0.0,0,0.0,1
1088,273,0.21999999999999997,0,0.0,1
1088,362,0.2917216117216117,0,0.0,1
1088,599,0.4827106227106227,0,0.0,1
1104,87,0.0701098901098901,0,0.0,1
1108,30,0.024175824175824173,0,0.0,1
1115,496,0.3997069597069597,0,0.0,1
1121,240,0.19340659340659339,0,0.0,1
1121,412,0.332014652014652,0,0.0,1
1121,186,0.14989010989010987,0,0.0,1
1121,57,0.04593406593406593,0,0.0,1
1137,90,0.07252747252747253,0,0.0,1
1137,182,0.14666666666666667,0,0.0,1
1137,26,0.02095238095238095,0,0.0,1
1154,205,0.1652014652014652,0,0.0,1
1158,0,0.0,0,0.0,1
