ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
0,1,0.0008058608058608059,0,0.0,1
0,10,0.008058608058608058,0,0.0,1
12,7,0.005641025641025641,0,0.0,1
15,5,0.004029304029304029,0,0.0,1
20,2,0.0016117216117216117,0,0.0,1
25,0,0.0,0,0.0,1
27,14,0.011282051282051281,0,0.0,1
27,5,0.004029304029304029,0,0.0,1
38,1,0.0008058608058608059,0,0.0,1
38,4,0.0032234432234432234,0,0.0,1
38,11,0.008864468864468863,0,0.0,1
54,0,0.0,0,0.0,1
57,5,0.004029304029304029,0,0.0,1
57,1,0.0008058608058608059,0,0.0,1
70,7,0.005641025641025641,0,0.0,1
71,11,0.008864468864468863,0,0.0,1
71,0,0.0,0,0.0,1
87,14,0.011282051282051281,0,0.0,1
91,0,0.0,0,0.0,1
96,1,0.0008058608058608059,0,0.0,1
101,2,0.0016117216117216117,0,0.0,1
106,3,0.0024175824175824176,0,0.0,1
111,7,0.005641025641025641,0,0.0,1
118,0,0.0,0,0.0,1
121,3,0.0024175824175824176,0,0.0,1
128,13,0.010476190476190476,0,0.0,1
128,2,0.0016117216117216117,0,0.0,1
137,9,0.007252747252747252,0,0.0,1
143,6,0.004835164835164835,0,0.0,1
147,13,0.010476190476190476,0,0.0,1
147,0,0.0,0,0.0,1
158,2,0.0016117216117216117,0,0.0,1
158,13,0.010476190476190476,0,0.0,1
158,0,0.0,0,0.0,1
169,12,0.00967032967032967,0,0.0,1
169,3,0.0024175824175824176,0,0.0,1
169,0,0.0,0,0.0,1
186,11,0.008864468864468863,0,0.0,1
193,12,0.00967032967032967,0,0.0,1
196,0,0.0,0,0.0,1
201,7,0.005641025641025641,0,0.0,1
208,2,0.0016117216117216117,0,0.0,1
208,4,0.0032234432234432234,0,0.0,1
218,0,0.0,0,0.0,1
218,3,0.0024175824175824176,0,0.0,1
218,3,0.0024175824175824176,0,0.0,1
218,5,0.004029304029304029,0,0.0,1
234,3,0.0024175824175824176,0,0.0,1
234,2,0.0016117216117216117,0,0.0,1
234,5,0.004029304029304029,0,0.0,1
250,4,0.0032234432234432234,0,0.0,1
258,0,0.0,0,0.0,1
260,3,0.0024175824175824176,0,0.0,1
266,2,0.0016117216117216117,0,0.0,1
266,6,0.004835164835164835,0,0.0,1
266,10,0.008058608058608058,0,0.0,1
266,0,0.0,0,0.0,1
284,0,0.0,0,0.0,1
284,41,0.03304029304029304,0,0.0,1
284,8,0.006446886446886447,0,0.0,1
298,6,0.004835164835164835,0,0.0,1
305,2,0.0016117216117216117,0,0.0,1
306,14,0.011282051282051281,0,0.0,1
314,2,0.0016117216117216117,0,0.0,1
318,1,0.0008058608058608059,0,0.0,1
323,0,0.0,0,0.0,1
330,25,0.020146520146520144,0,0.0,1
334,7,0.005641025641025641,0,0.0,1
334,15,0.012087912087912087,0,0.0,1
345,34,0.0273992673992674,0,0.0,1
350,3,0.0024175824175824176,0,0.0,1
350,0,0.0,0,0.0,1
350,3,0.0024175824175824176,0,0.0,1
361,0,0.0,0,0.0,1
367,2,0.0016117216117216117,0,0.0,1
375,62,0.04996336996336996,0,0.0,1
379,0,0.0,0,0.0,1
379,5,0.004029304029304029,0,0.0,1
390,17,0.0136996336996337,0,0.0,1
394,0,0.0,0,0.0,1
400,2,0.0016117216117216117,0,0.0,1
404,0,0.0,0,0.0,1
408,31,0.02498168498168498,0,0.0,1
415,5,0.004029304029304029,0,0.0,1
420,3,0.0024175824175824176,0,0.0,1
423,2,0.0016117216117216117,0,0.0,1
423,27,0.02175824175824176,0,0.0,1
434,0,0.0,0,0.0,1
439,0,0.0,0,0.0,1
439,2,0.0016117216117216117,0,0.0,1
439,1,0.0008058608058608059,0,0.0,1
455,11,0.008864468864468863,0,0.0,1
455,0,0.0,0,0.0,1
462,46,0.03706959706959707,0,0.0,1
470,64,0.051575091575091575,0,0.0,1
471,6,0.004835164835164835,0,0.0,1
471,1,0.0008058608058608059,0,0.0,1
471,4,0.0032234432234432234,0,0.0,1
487,2,0.0016117216117216117,0,0.0,1
487,0,0.0,0,0.0,1
499,0,0.0,0,0.0,1
503,0,0.0,0,0.0,1
503,9,0.007252747252747252,0,0.0,1
503,0,0.0,0,0.0,1
519,3,0.0024175824175824176,0,0.0,1
521,0,0.0,0,0.0,1
521,4,0.0032234432234432234,0,0.0,1
535,10,0.008058608058608058,0,0.0,1
537,2,0.0016117216117216117,0,0.0,1
537,16,0.012893772893772894,0,0.0,1
537,16,0.012893772893772894,0,0.0,1
551,2,0.0016117216117216117,0,0.0,1
551,7,0.005641025641025641,0,0.0,1
551,0,0.0,0,0.0,1
567,30,0.024175824175824173,0,0.0,1
567,1,0.0008058608058608059,0,0.0,1
567,65,0.052380952380952375,0,0.0,1
583,1,0.0008058608058608059,0,0.0,1
590,0,0.0,0,0.0,1
594,13,0.010476190476190476,0,0.0,1
600,15,0.012087912087912087,0,0.0,1
604,14,0.011282051282051281,0,0.0,1
604,8,0.006446886446886447,0,0.0,1
615,6,0.004835164835164835,0,0.0,1
620,1,0.0008058608058608059,0,0.0,1
625,245,0.19743589743589743,0,0.0,1
630,8,0.006446886446886447,0,0.0,1
635,9,0.007252747252747252,0,0.0,1
636,48,0.03868131868131868,0,0.0,1
636,6,0.004835164835164835,0,0.0,1
636,6,0.004835164835164835,0,0.0,1
655,14,0.011282051282051281,0,0.0,1
