ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
0,46,0.03706959706959707,0,0.0,1
18,54,0.04351648351648352,0,0.0,1
22,53,0.04271062271062271,0,0.0,1
22,53,0.04271062271062271,0,0.0,1
22,49,0.03948717948717949,0,0.0,1
38,42,0.033846153846153845,0,0.0,1
43,47,0.037875457875457874,0,0.0,1
45,82,0.06608058608058608,0,0.0,1
54,50,0.04029304029304029,0,0.0,1
56,51,0.0410989010989011,0,0.0,1
56,48,0.03868131868131868,0,0.0,1
56,51,0.0410989010989011,0,0.0,1
73,42,0.033846153846153845,0,0.0,1
74,55,0.044322344322344324,0,0.0,1
74,49,0.03948717948717949,0,0.0,1
88,71,0.05721611721611722,0,0.0,1
93,62,0.04996336996336996,0,0.0,1
99,48,0.03868131868131868,0,0.0,1
103,41,0.03304029304029304,0,0.0,1
110,49,0.03948717948717949,0,0.0,1
115,48,0.03868131868131868,0,0.0,1
118,49,0.03948717948717949,0,0.0,1
122,49,0.03948717948717949,0,0.0,1
122,42,0.033846153846153845,0,0.0,1
122,49,0.03948717948717949,0,0.0,1
138,42,0.033846153846153845,0,0.0,1
138,48,0.03868131868131868,0,0.0,1
138,44,0.03545787545787545,0,0.0,1
154,47,0.037875457875457874,0,0.0,1
154,46,0.03706959706959707,0,0.0,1
154,47,0.037875457875457874,0,0.0,1
154,49,0.03948717948717949,0,0.0,1
171,46,0.03706959706959707,0,0.0,1
171,48,0.03868131868131868,0,0.0,1
171,46,0.03706959706959707,0,0.0,1
188,53,0.04271062271062271,0,0.0,1
188,64,0.051575091575091575,0,0.0,1
188,80,0.06446886446886446,0,0.0,1
204,76,0.06124542124542124,0,0.0,1
205,51,0.0410989010989011,0,0.0,1
205,64,0.051575091575091575,0,0.0,1
205,61,0.04915750915750916,0,0.0,1
225,45,0.03626373626373627,0,0.0,1
230,40,0.03223443223443223,0,0.0,1
235,57,0.04593406593406593,0,0.0,1
239,48,0.03868131868131868,0,0.0,1
239,43,0.03465201465201465,0,0.0,1
239,49,0.03948717948717949,0,0.0,1
239,51,0.0410989010989011,0,0.0,1
260,51,0.0410989010989011,0,0.0,1
260,42,0.033846153846153845,0,0.0,1
260,42,0.033846153846153845,0,0.0,1
275,54,0.04351648351648352,0,0.0,1
280,45,0.03626373626373627,0,0.0,1
280,59,0.047545787545787546,0,0.0,1
287,47,0.037875457875457874,0,0.0,1
287,46,0.03706959706959707,0,0.0,1
287,42,0.033846153846153845,0,0.0,1
304,52,0.0419047619047619,0,0.0,1
304,43,0.03465201465201465,0,0.0,1
304,52,0.0419047619047619,0,0.0,1
304,48,0.03868131868131868,0,0.0,1
325,43,0.03465201465201465,0,0.0,1
330,51,0.0410989010989011,0,0.0,1
330,65,0.052380952380952375,0,0.0,1
337,58,0.04673992673992674,0,0.0,1
337,46,0.03706959706959707,0,0.0,1
337,47,0.037875457875457874,0,0.0,1
353,63,0.05076923076923077,0,0.0,1
353,64,0.051575091575091575,0,0.0,1
353,47,0.037875457875457874,0,0.0,1
369,60,0.048351648351648346,0,0.0,1
369,47,0.037875457875457874,0,0.0,1
369,47,0.037875457875457874,0,0.0,1
385,49,0.03948717948717949,0,0.0,1
388,52,0.0419047619047619,0,0.0,1
395,69,0.0556043956043956,0,0.0,1
395,45,0.03626373626373627,0,0.0,1
402,43,0.03465201465201465,0,0.0,1
402,41,0.03304029304029304,0,0.0,1
402,49,0.03948717948717949,0,0.0,1
418,47,0.037875457875457874,0,0.0,1
425,78,0.06285714285714286,0,0.0,1
429,52,0.0419047619047619,0,0.0,1
435,49,0.03948717948717949,0,0.0,1
435,41,0.03304029304029304,0,0.0,1
435,49,0.03948717948717949,0,0.0,1
435,47,0.037875457875457874,0,0.0,1
452,46,0.03706959706959707,0,0.0,1
452,45,0.03626373626373627,0,0.0,1
452,45,0.03626373626373627,0,0.0,1
468,59,0.047545787545787546,0,0.0,1
468,51,0.0410989010989011,0,0.0,1
468,43,0.03465201465201465,0,0.0,1
485,45,0.03626373626373627,0,0.0,1
488,71,0.05721611721611722,0,0.0,1
488,52,0.0419047619047619,0,0.0,1
488,68,0.0547985347985348,0,0.0,1
501,38,0.03062271062271062,0,0.0,1
501,41,0.03304029304029304,0,0.0,1
501,48,0.03868131868131868,0,0.0,1
517,42,0.033846153846153845,0,0.0,1
517,43,0.03465201465201465,0,0.0,1
517,46,0.03706959706959707,0,0.0,1
534,47,0.037875457875457874,0,0.0,1
538,45,0.03626373626373627,0,0.0,1
538,41,0.03304029304029304,0,0.0,1
550,47,0.037875457875457874,0,0.0,1
554,43,0.03465201465201465,0,0.0,1
560,50,0.04029304029304029,0,0.0,1
560,43,0.03465201465201465,0,0.0,1
567,48,0.03868131868131868,0,0.0,1
567,55,0.044322344322344324,0,0.0,1
567,45,0.03626373626373627,0,0.0,1
584,48,0.03868131868131868,0,0.0,1
588,46,0.03706959706959707,0,0.0,1
588,47,0.037875457875457874,0,0.0,1
599,41,0.03304029304029304,0,0.0,1
