ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
0,0,0.0,0,0.0,1
0,0,0.0,0,0.0,1
0,0,0.0,0,0.0,1
16,0,0.0,0,0.0,1
20,0,0.0,0,0.0,1
25,0,0.0,0,0.0,1
30,0,0.0,0,0.0,1
33,0,0.0,0,0.0,1
43,0,0.0,0,0.0,1
45,0,0.0,0,0.0,1
45,0,0.0,0,0.0,1
45,0,0.0,0,0.0,1
60,0,0.0,0,0.0,1
62,0,0.0,0,0.0,1
62,0,0.0,0,0.0,1
76,0,0.0,0,0.0,1
81,0,0.0,0,0.0,1
86,0,0.0,0,0.0,1
92,0,0.0,0,0.0,1
95,0,0.0,0,0.0,1
100,0,0.0,0,0.0,1
105,0,0.0,0,0.0,1
109,0,0.0,0,0.0,1
109,0,0.0,0,0.0,1
109,0,0.0,0,0.0,1
126,0,0.0,0,0.0,1
126,0,0.0,0,0.0,1
126,0,0.0,0,0.0,1
142,0,0.0,0,0.0,1
142,0,0.0,0,0.0,1
142,0,0.0,0,0.0,1
142,0,0.0,0,0.0,1
162,0,0.0,0,0.0,1
162,0,0.0,0,0.0,1
162,0,0.0,0,0.0,1
175,0,0.0,0,0.0,1
175,0,0.0,0,0.0,1
175,0,0.0,0,0.0,1
192,0,0.0,0,0.0,1
192,0,0.0,0,0.0,1
192,0,0.0,0,0.0,1
192,0,0.0,0,0.0,1
208,0,0.0,0,0.0,1
208,0,0.0,0,0.0,1
208,0,0.0,0,0.0,1
224,0,0.0,0,0.0,1
224,0,0.0,0,0.0,1
224,0,0.0,0,0.0,1
241,0,0.0,0,0.0,1
241,0,0.0,0,0.0,1
241,0,0.0,0,0.0,1
257,0,0.0,0,0.0,1
257,0,0.0,0,0.0,1
257,0,0.0,0,0.0,1
257,0,0.0,0,0.0,1
274,0,0.0,0,0.0,1
274,0,0.0,0,0.0,1
274,0,0.0,0,0.0,1
290,0,0.0,0,0.0,1
290,0,0.0,0,0.0,1
290,0,0.0,0,0.0,1
