ms,adc_ch1,volt_ch1,adc_ch2,volt_ch2,rep
0,16,0.012893772893772894,0,0.0,1
0,25,0.020146520146520144,0,0.0,1
16,45,0.03626373626373627,0,0.0,1
21,36,0.02901098901098901,0,0.0,1
23,26,0.02095238095238095,0,0.0,1
23,31,0.02498168498168498,0,0.0,1
35,34,0.0273992673992674,0,0.0,1
40,46,0.03706959706959707,0,0.0,1
43,48,0.03868131868131868,0,0.0,1
50,43,0.03465201465201465,0,0.0,1
50,64,0.051575091575091575,0,0.0,1
50,48,0.03868131868131868,0,0.0,1
66,39,0.03142857142857143,0,0.0,1
69,44,0.03545787545787545,0,0.0,1
69,48,0.03868131868131868,0,0.0,1
69,47,0.037875457875457874,0,0.0,1
83,49,0.03948717948717949,0,0.0,1
83,48,0.03868131868131868,0,0.0,1
83,48,0.03868131868131868,0,0.0,1
100,59,0.047545787545787546,0,0.0,1
100,55,0.044322344322344324,0,0.0,1
100,60,0.048351648351648346,0,0.0,1
116,52,0.0419047619047619,0,0.0,1
120,58,0.04673992673992674,0,0.0,1
120,60,0.048351648351648346,0,0.0,1
131,70,0.05641025641025641,0,0.0,1
132,53,0.04271062271062271,0,0.0,1
132,54,0.04351648351648352,0,0.0,1
132,70,0.05641025641025641,0,0.0,1
150,48,0.03868131868131868,0,0.0,1
152,68,0.0547985347985348,0,0.0,1
152,48,0.03868131868131868,0,0.0,1
166,56,0.045128205128205125,0,0.0,1
167,64,0.051575091575091575,0,0.0,1
167,53,0.04271062271062271,0,0.0,1
167,60,0.048351648351648346,0,0.0,1
185,75,0.06043956043956044,0,0.0,1
187,64,0.051575091575091575,0,0.0,1
187,61,0.04915750915750916,0,0.0,1
200,91,0.07333333333333333,0,0.0,1
202,53,0.04271062271062271,0,0.0,1
202,112,0.09025641025641025,0,0.0,1
216,51,0.0410989010989011,0,0.0,1
219,63,0.05076923076923077,0,0.0,1
225,66,0.05318681318681319,0,0.0,1
229,81,0.06527472527472526,0,0.0,1
235,73,0.05882783882783882,0,0.0,1
240,50,0.04029304029304029,0,0.0,1
245,48,0.03868131868131868,0,0.0,1
250,59,0.047545787545787546,0,0.0,1
255,68,0.0547985347985348,0,0.0,1
260,53,0.04271062271062271,0,0.0,1
266,50,0.04029304029304029,0,0.0,1
266,57,0.04593406593406593,0,0.0,1
266,48,0.03868131868131868,0,0.0,1
282,61,0.04915750915750916,0,0.0,1
285,55,0.044322344322344324,0,0.0,1
285,142,0.11443223443223444,0,0.0,1
285,80,0.06446886446886446,0,0.0,1
302,61,0.04915750915750916,0,0.0,1
303,178,0.14344322344322344,0,0.0,1
303,65,0.052380952380952375,0,0.0,1
316,42,0.033846153846153845,0,0.0,1
322,69,0.0556043956043956,0,0.0,1
322,87,0.0701098901098901,0,0.0,1
